DeviceId,Cycle,Counter,EndOfCycle,Sensor9,Sensor11,Sensor14,Sensor15
N1172FJ-2,2,23,0,9055.28808783448,47.3401718791613,8137.5307986146,8.42854418285518
N1172FJ-1,2,23,0,9055.47159725266,46.883513564182,8118.02370703492,8.56919476567747
N1172FJ-2,2,24,0,9050.16892043843,47.23294896454,8140.3883125262,8.37567304642008
N1172FJ-1,2,24,0,9054.70887467173,47.7356179521443,8117.86075229306,8.68018567668378
N1172FJ-2,2,25,0,9053.0463159691,47.4554737780985,8141.06259928263,8.13301326688007
N1172FJ-1,2,25,0,9051.52324342529,47.1687996121084,8119.14111102689,8.50851186990162
N1172FJ-2,2,26,0,9055.53346309354,47.5728518086387,8135.86766362794,8.27843237893462
N1172FJ-1,2,26,0,9053.70440537508,47.6111438599834,8119.26119620019,8.48565022397344
N1172FJ-2,2,27,0,9052.62452106155,47.7497666389363,8141.45099845667,8.58951295085987
N1172FJ-1,2,27,0,9052.65112565551,47.8363429027563,8116.44829618571,8.23215223997103
N1172FJ-2,2,28,1,9054.99717794409,47.9415803440691,8139.70825478766,8.38169620060579
N1172FJ-1,2,28,1,9049.56512365323,47.0582680015351,8122.64684983554,8.39601219770585
N1172FJ-2,3,35,1,9054.46295887318,47.4348185276165,8131.11062870305,8.50671044129966
N1172FJ-1,3,35,1,9040.06624295097,47.5497527344938,8125.79078673877,8.56670462914547
N1172FJ-2,3,36,0,9056.27306171342,47.2415225232178,8129.60467476244,8.46366273390051
N1172FJ-1,3,36,0,9037.97250803969,47.7576058928468,8128.01058617525,8.43931574222447
N1172FJ-2,3,37,0,9057.89164103541,46.9811500682516,8127.50193206857,8.1937556728151
N1172FJ-1,3,37,0,9036.32717885038,47.518886405717,8127.95176429543,8.62783714747639
N1172FJ-2,3,38,0,9055.99913851028,47.492817202766,8131.85087092324,8.67948689034834
N1172FJ-1,3,38,0,9039.08445541863,47.613968963599,8126.43481504191,8.34670927222355
N1172FJ-2,3,39,0,9058.34196769526,47.3895248088987,8129.04174410234,8.46637692454413
N1172FJ-1,3,39,0,9035.76265553615,47.3195883060548,8126.12147123746,8.40590670866804
N1172FJ-2,3,40,0,9058.15454656478,47.577194511078,8132.14323694765,8.34862384661901
N1172FJ-1,3,40,0,9033.20053040318,47.0023291875883,8122.45818279171,8.201144561419
N1172FJ-2,3,41,0,9055.42839966956,47.2103071167436,8129.10042224229,8.44326371378716
N1172FJ-1,3,41,0,9034.30197983745,47.6112932482301,8126.89230459219,8.14410224997651
N2172FJ-2,1,41,1,9067.63413900484,47.1166142935575,8153.03841621553,8.40308737882218
N2172FJ-1,1,41,1,9040.34700568225,47.6700618220192,8141.75815855442,8.40270862427223
N1172FJ-2,3,42,0,9055.14232451434,47.8053178484687,8127.738747412,8.50941596552339
N1172FJ-1,3,42,0,9035.30174648758,46.887632190141,8127.65243160937,8.28938541001319
N2172FJ-2,1,42,0,9070.93679032999,47.4229837706169,8154.64384052126,8.56016617893586
N2172FJ-1,1,42,0,9054.3514496091,47.5533373907116,8138.82675847261,8.66296659298002
N1172FJ-2,3,43,0,9061.57311691012,47.8463998178732,8130.33439639029,8.25512052518229
N1172FJ-1,3,43,0,9035.91993048774,47.78779594601,8129.62518848263,8.25670321914798
N2172FJ-2,1,43,0,9068.5177661186,47.3412534176669,8152.56209250329,8.66075931723008
N2172FJ-1,1,43,0,9048.45896286711,47.349276895727,8142.69644584178,8.4829977816013
N1172FJ-2,3,44,1,9056.33284451363,48.0209475750859,8132.57334644813,8.57458328598042
N1172FJ-1,3,44,1,9037.76277198823,47.4511471253191,8126.56246903528,8.52619105970539
N2172FJ-2,1,44,0,9067.67507173835,47.0301342336072,8148.94153187153,8.36682680332166
N2172FJ-1,1,44,0,9048.65890396055,47.2804632485073,8141.29018370939,8.30246818631521
N2172FJ-2,1,45,0,9067.45162321404,47.4840887926299,8150.72993525218,8.28200579061335
N2172FJ-1,1,45,0,9048.3287065692,46.8348063147799,8139.06785127241,8.43011896526198
N2172FJ-2,1,46,0,9068.9592797939,47.2028689719051,8152.96754577668,8.13035693768204
N2172FJ-1,1,46,0,9047.98817783282,47.3222278837393,8143.60205434337,8.47532429667434
N2172FJ-2,1,47,0,9074.25360535134,47.0905918448291,8152.01578639003,8.20951997717138
N2172FJ-1,1,47,0,9046.62970955826,47.4627713944687,8148.14488866319,8.65035573778454
N2172FJ-2,1,48,0,9065.48839853786,47.3789286444371,8150.36532363908,8.39269833358241
N2172FJ-1,1,48,0,9051.61230235473,48.047023183435,8140.58288864464,8.18780529789459
N1172FJ-2,4,49,1,9045.3002931931,47.6299159604454,8135.16546362884,8.45201233669903
N1172FJ-1,4,49,1,9047.1191634479,47.9720324125965,8128.96283461334,8.71885448742088
N2172FJ-2,1,49,0,9065.91180542151,47.4176364548736,8151.23942105629,8.39461138011303
N2172FJ-1,1,49,0,9049.60525703728,47.4476113200624,8145.76729987448,8.24887372586765
N1172FJ-2,4,50,0,9048.48521874062,47.6501019275442,8129.83739751772,8.55552617313185
N1172FJ-1,4,50,0,9044.53638210307,47.2547190225578,8127.54400791344,8.10203200443958
N2172FJ-2,1,50,0,9071.45315535558,46.9523115299462,8152.53563724096,8.2856053840792
N2172FJ-1,1,50,0,9051.30974197805,47.2600746391483,8145.45428327511,8.31804824824652
N1172FJ-2,4,51,0,9044.3561084935,46.5427169596691,8134.72517966045,8.56092313446647
N1172FJ-1,4,51,0,9048.79674827038,47.2197966451923,8129.42053565049,8.48908189709598
N2172FJ-2,1,51,0,9066.7748088166,47.0907539407251,8154.94336581094,8.19195370523188
N2172FJ-1,1,51,0,9051.05735799083,47.5131370793717,8147.79467824248,8.67903775878323
N1172FJ-2,4,52,0,9045.61531291216,47.2543098293159,8132.2400843131,8.47442300129287
N1172FJ-1,4,52,0,9046.79493578618,47.3127797673181,8129.20505563045,8.35225078366777
N2172FJ-2,1,52,0,9067.03185616609,46.5160730678763,8149.92459842645,8.60238150269252
N2172FJ-1,1,52,0,9048.47710102433,46.8727535641366,8141.55258372819,8.35515418968289
N1172FJ-2,4,53,0,9044.32162901287,47.5127921249443,8131.69004022316,8.26253494656916
N1172FJ-1,4,53,0,9049.3598515248,47.5571624397003,8130.1322742536,8.40173826554366
N2172FJ-2,1,53,0,9065.68644841396,47.8674277925774,8152.22504173653,8.40276108564815
N2172FJ-1,1,53,0,9049.09069595895,47.273536345467,8143.69121689817,8.38281142109413
N1172FJ-2,4,54,0,9049.99946256567,47.0445595990069,8130.77119168168,8.30831928982731
N1172FJ-1,4,54,0,9049.39254238264,47.9782124745636,8126.27298663362,8.5767662563803
N2172FJ-2,1,54,0,9069.78695900259,47.7533908347824,8152.05168430884,8.39932787030325
N2172FJ-1,1,54,0,9047.31842987094,46.7649938101825,8138.85062434245,8.50034830311739
N1172FJ-2,4,55,0,9047.92463622721,47.0886193828786,8132.29554012249,8.32181473117938
N1172FJ-1,4,55,0,9046.92792606064,47.0835034308421,8128.82455511003,8.52267703724155
N2172FJ-2,1,55,0,9068.73631209367,47.8105001806057,8154.88683494263,8.31581303085226
N2172FJ-1,1,55,0,9045.64345404232,47.1512231721329,8144.07000249512,8.46051414932363
N1172FJ-2,4,56,0,9043.94378994345,47.4307068632757,8134.22741789922,8.22485024546501
N1172FJ-1,4,56,0,9045.50500717116,47.2444632698983,8132.01249031534,8.41177769314101
N2172FJ-2,1,56,0,9071.15944366302,47.5686917123462,8154.0157647713,8.30519115366187
N2172FJ-1,1,56,0,9045.81496708758,47.3308204645122,8144.00386531616,8.2767435087442
N1172FJ-2,4,57,0,9044.20972607639,47.2325135623423,8135.66913593833,8.42384016894125
N1172FJ-1,4,57,0,9046.62374490439,47.2249863933089,8131.39121904522,8.37006391638666
N2172FJ-2,1,57,0,9071.37742279143,47.7431987751272,8154.50216124828,8.28992636495209
N2172FJ-1,1,57,0,9053.50409915228,46.6086609223123,8143.3992751293,8.51911965622092
N1172FJ-2,4,58,0,9044.47773677847,46.8749960375451,8133.16584902917,8.58253473188836
N1172FJ-1,4,58,0,9050.12962237825,47.147134724575,8129.07190303472,8.45195266880106
N2172FJ-2,1,58,0,9065.18259706918,47.7156355346177,8155.54417294238,8.54241460742881
N2172FJ-1,1,58,0,9049.22716193766,47.2162695785579,8138.07517746472,8.38842523538013
N1172FJ-2,4,59,0,9044.81982603981,47.6058867792197,8132.75655419839,8.09023695568337
N1172FJ-1,4,59,0,9049.24967245858,47.4989565986146,8131.51149015474,8.51934286004294
N2172FJ-2,1,59,0,9070.2217334818,47.2539602534301,8157.21323767507,8.38960954060259
N2172FJ-1,1,59,0,9051.12683708674,47.6547909081476,8138.54270044964,8.62714244342188
N1172FJ-2,4,60,0,9043.10012130442,47.1218227072524,8132.50690700989,8.52021220903049
N1172FJ-1,4,60,0,9043.56799980633,47.778064537092,8130.34543329908,8.4851912336466
N2172FJ-2,1,60,1,9066.36078363563,47.6429559538425,8151.05360767074,8.63898365707537
N2172FJ-1,1,60,1,9042.44967839901,47.3861600625803,8145.22906328236,8.36503587733322
N1172FJ-2,4,61,0,9044.73729815773,47.4619150253582,8134.73941003809,8.39128335580889
N1172FJ-1,4,61,0,9046.97675059837,47.1660568142003,8133.6874647743,8.5316898956583
N1172FJ-2,4,62,1,9042.76884055462,47.4691432412022,8130.80982873946,8.31528872001657
N1172FJ-1,4,62,1,9043.85965310731,47.4421314695403,8130.35774957161,8.14538100053372
N1172FJ-2,5,67,1,9046.9780970798,46.9979012792918,8128.59490275497,8.42482295114044
N1172FJ-1,5,67,1,9046.09371619135,47.6500628375353,8123.29051842449,8.36562075388867
N1172FJ-2,5,68,0,9047.64221952641,47.4393408003511,8130.47765244457,8.31337981189814
N1172FJ-1,5,68,0,9040.4168598526,47.6072026405694,8126.10402940888,8.53793406255792
N1172FJ-2,5,69,0,9044.15601484692,47.5219138522272,8129.4722799725,8.55111116872152
N1172FJ-1,5,69,0,9045.8100358611,47.7359155490894,8126.1773467805,8.54106869881704
N2172FJ-2,2,69,1,9072.98114485767,47.8645790308166,8153.13081726389,8.51403883003631
N2172FJ-1,2,69,1,9051.91507266202,47.228654754878,8126.36653345137,8.53517677113281
N1172FJ-2,5,70,0,9043.89192626566,47.682061757543,8128.99781461011,8.64720271311408
N1172FJ-1,5,70,0,9043.96434381575,47.7633927998787,8125.52865155312,8.4936251205453
N2172FJ-2,2,70,0,9069.74795813128,47.442951767376,8153.34443216516,8.34574299560015
N2172FJ-1,2,70,0,9047.20999457999,47.6866390259982,8128.33847026713,8.20625628776665
N1172FJ-2,5,71,0,9044.33142712533,47.5246359632895,8131.06332269044,8.58941506157029
N1172FJ-1,5,71,0,9042.51932156602,47.7614902424837,8128.95711530297,8.61000120796337
N2172FJ-2,2,71,0,9071.23625028884,46.8804317412938,8151.34471451239,8.39982550481614
N2172FJ-1,2,71,0,9041.32903916702,46.8983532472656,8129.88355583431,8.46668720901145
N1172FJ-2,5,72,0,9045.43300329583,47.385507227099,8130.65040075619,8.22789996616355
N1172FJ-1,5,72,0,9042.24913859565,47.1504890125591,8128.18308630857,8.41259466759872
N2172FJ-2,2,72,0,9070.34883800923,47.5515151429321,8154.74273906885,8.36052157552451
N2172FJ-1,2,72,0,9044.57711552403,47.3700628746658,8121.72923922046,8.20760446301243
N1172FJ-2,5,73,0,9045.70967676141,46.6490350193425,8127.66593416543,8.3013483059587
N1172FJ-1,5,73,0,9045.11487650987,47.1760703269862,8126.84642125916,8.18056628660771
N2172FJ-2,2,73,0,9074.46330250279,47.5420306747728,8150.90328932129,8.55040346219446
N2172FJ-1,2,73,0,9052.43686467833,47.087000194571,8123.01630412947,8.54018885124969
N1172FJ-2,5,74,0,9039.2904293728,47.0791699947705,8126.96529532525,8.46840791703068
N1172FJ-1,5,74,0,9043.49002505773,47.6799764196442,8128.26784860163,8.71253178380258
N2172FJ-2,2,74,0,9071.90546087441,47.1929448768098,8152.48128665064,8.50876469285297
N2172FJ-1,2,74,0,9045.97474056793,47.3522706944186,8124.51337353463,8.31084298373926
N1172FJ-2,5,75,0,9043.9917034215,47.6347546652556,8131.49466117299,8.16399680815874
N1172FJ-1,5,75,0,9044.00132123246,47.4855453515659,8128.57587775072,8.27273204668214
N2172FJ-2,2,75,0,9071.44277087426,46.6767262294816,8153.65356950587,8.62923850278774
N2172FJ-1,2,75,0,9046.54773717294,47.076204017016,8127.83455434334,8.27858467169313
N1172FJ-2,5,76,0,9045.28110420874,47.4695064254484,8128.20414568865,8.34191360437423
N1172FJ-1,5,76,0,9048.27175770296,47.6154458757855,8127.44072358279,8.2067162194579
N2172FJ-2,2,76,0,9069.15729952705,47.6508309718455,8147.28989716867,8.36636666602514
N2172FJ-1,2,76,0,9043.04602565531,47.2412010646764,8126.32973880424,8.55782259502878
N1172FJ-2,5,77,0,9043.49615086531,46.9206860148755,8127.93875242947,8.40847882798804
N1172FJ-1,5,77,0,9041.81249791296,47.0928439819514,8129.81282471101,8.38928224293726
N2172FJ-2,2,77,0,9070.58666248663,47.0908692391802,8153.50497713916,8.07927948544029
N2172FJ-1,2,77,0,9045.17006076202,46.5491087143836,8129.60435687267,8.46239605970496
N1172FJ-2,5,78,1,9044.39824723027,47.415487000506,8132.95483798942,8.39922286388162
N1172FJ-1,5,78,1,9043.77610570155,46.9215649619513,8124.93555631616,8.37372690914138
N2172FJ-2,2,78,0,9069.48737268389,46.9286554517317,8151.18771063447,8.60196576262525
N2172FJ-1,2,78,0,9040.89501369526,46.7613252803288,8131.29123827772,8.58805722889731
N2172FJ-2,2,79,0,9068.89229039227,46.6618125202277,8153.53281737238,8.18725113370535
N2172FJ-1,2,79,0,9048.66877763931,47.3710264379898,8128.83742553143,8.40492195404666
N2172FJ-2,2,80,0,9063.71020211269,46.8303200367055,8151.69622307567,8.59128355069754
N2172FJ-1,2,80,0,9050.16658426373,46.8288858579274,8133.69423720019,8.53819459284612
N1172FJ-2,6,81,1,9050.62887429277,47.6832291314044,8128.34383537844,8.38552559334592
N1172FJ-1,6,81,1,9044.50875679782,47.9960485466866,8128.89416016404,8.39667319137574
N2172FJ-2,2,81,0,9067.653715161,47.4754537376544,8151.33728725725,8.4485312358362
N2172FJ-1,2,81,0,9046.09459616741,47.8566907652366,8130.08762686461,8.37369187502791
N1172FJ-2,6,82,0,9051.72081031453,47.1243122469513,8128.32905728305,8.51853804713604
N1172FJ-1,6,82,0,9039.50138516391,47.3268365588592,8131.44546382807,8.41783419138492
N2172FJ-2,2,82,0,9072.68234133692,47.4937564083696,8153.58300758337,8.37153653203752
N2172FJ-1,2,82,0,9042.76954981998,47.4679007688728,8125.74229219824,8.23765809575384
N1172FJ-2,6,83,0,9053.22227386242,47.3034803640501,8124.76211768064,8.23593469193161
N1172FJ-1,6,83,0,9042.72484161637,47.6630100657392,8127.21973330929,8.62573829643926
N2172FJ-2,2,83,0,9067.80286964775,47.2042770854246,8154.11890171404,8.42457197443203
N2172FJ-1,2,83,0,9045.48071238637,47.5441781322476,8129.64673363318,8.46296626873607
N1172FJ-2,6,84,1,9048.26804153027,46.9289782575942,8128.40498965787,8.55520166758643
N1172FJ-1,6,84,1,9043.3050164219,47.4141048287149,8127.72064269859,8.23255432080008
N2172FJ-2,2,84,0,9072.79974049243,47.1626035779124,8151.36147070474,8.21994007349809
N2172FJ-1,2,84,0,9049.3069093489,47.4524079068156,8128.30932726401,8.56717278941207
N2172FJ-2,2,85,0,9071.10070993255,47.3851583492305,8155.59579547024,8.49809725402763
N2172FJ-1,2,85,0,9042.86841477603,47.0287600907358,8126.57763602851,8.31123914226178
N2172FJ-2,2,86,1,9070.48107068833,47.1050831582353,8156.69106339194,8.46624076786265
N2172FJ-1,2,86,1,9045.70279113346,46.9793301719725,8124.27735654449,8.1757381606791
N3172FJ-2,1,91,1,9063.59564330551,47.2391345473888,8140.49729052471,8.32020738424823
N3172FJ-1,1,91,1,9058.60424027192,47.2403460400178,8132.91082144786,8.24756335050436
N3172FJ-2,1,92,0,9057.82828849989,47.0275185005619,8150.10771897434,8.5684503470049
N3172FJ-1,1,92,0,9057.38738955938,47.262472092405,8137.7655493726,8.35502066256415
N1172FJ-2,7,93,1,9052.72241355776,47.0502585885206,8137.57833923987,8.32147991018952
N1172FJ-1,7,93,1,9052.37650261666,47.6913047037484,8127.27184951008,8.2470684693342
N3172FJ-2,1,93,0,9071.64079949614,47.8216502663072,8137.40449999649,8.77235224398039
N3172FJ-1,1,93,0,9061.17996401254,46.8599321821463,8145.17570708861,8.22586300501217
N1172FJ-2,7,94,0,9051.13101804181,47.622128282303,8134.13076665184,8.46694915611704
N1172FJ-1,7,94,0,9048.76110018278,47.2122641780884,8129.10506336116,8.56786204653751
N3172FJ-2,1,94,0,9055.00711414546,48.0586918498358,8139.21336276581,8.24464986397219
N3172FJ-1,1,94,0,9063.54763462779,47.2979109023449,8140.68091958537,8.39365477582893
N1172FJ-2,7,95,0,9051.24424276779,46.6899266034645,8136.0106447916,8.49824543382034
N1172FJ-1,7,95,0,9051.13184803477,47.9831521037263,8123.73913183238,8.29222637377798
N3172FJ-2,1,95,0,9066.29014193049,47.1958222491891,8148.17360336819,8.54225330811455
N3172FJ-1,1,95,0,9056.01193352238,47.4784155299249,8135.43866551853,8.49526225641451
N1172FJ-2,7,96,0,9049.05601983508,47.2399123737546,8134.54961585164,8.41785260396381
N1172FJ-1,7,96,0,9050.77353844804,47.296836544106,8124.6474700275,8.57266229954584
N2172FJ-2,3,96,1,9067.44103479046,47.513926218353,8152.25070486471,8.50998088481701
N2172FJ-1,3,96,1,9062.28421894968,47.3297915761656,8136.82349120663,8.3096
N3172FJ-2,1,96,0,9061.68974173514,47.5462509957876,8148.6004104596,8.45699237417937
N3172FJ-1,1,96,0,9058.77975495338,47.7322177059406,8137.69883640874,8.46464194879235
N1172FJ-2,7,97,0,9053.34214244602,47.5981734108126,8134.56124172087,8.37081144127748
N1172FJ-1,7,97,0,9051.70386594766,47.5161774707818,8128.24116066173,8.58773222243699
N2172FJ-2,3,97,1,9070.91896520954,47.026073781647,8155.22929513529,8.30021911518298
N2172FJ-1,3,97,1,9057.51578105032,46.8502084238344,8141.11650879337,8.5096
N3172FJ-2,1,97,0,9065.63728337123,46.5465764009267,8144.22021935058,8.40200839745657
N3172FJ-1,1,97,0,9063.71835449642,46.7116520147131,8141.62126835318,8.32280010474752
N1172FJ-2,7,98,0,9054.50611241928,47.3009398149672,8133.71658554942,8.60554985917141
N1172FJ-1,7,98,0,9049.78259537217,47.3616611376194,8127.00641457158,8.52309077412949
N3172FJ-2,1,98,0,9060.54115667668,47.1137617270491,8140.80376521889,8.26320766358562
N3172FJ-1,1,98,0,9053.41870648332,46.947328301841,8141.05140138263,8.60100520392785
N1172FJ-2,7,99,0,9052.29186471504,47.5183835408945,8132.33493066956,8.65750105528621
N1172FJ-1,7,99,0,9052.32902028373,47.170143143675,8128.88382647906,8.48707622644844
N3172FJ-2,1,99,0,9062.67711495667,46.7549668643045,8144.2451579313,8.48083802468549
N3172FJ-1,1,99,0,9065.59702487707,47.8502138763933,8139.73901701522,8.31859592381699
N1172FJ-2,7,100,0,9047.48061107799,46.8852832923063,8137.50071521267,8.32942116238809
N1172FJ-1,7,100,0,9052.32540346304,47.7841232529786,8125.44191389684,8.14723272804389
N2172FJ-2,4,100,1,9070.0427000642,47.0298001592467,8147.17657393781,8.59433769144657
N2172FJ-1,4,100,1,9052.02126411419,47.8030948880643,8131.65369422522,8.5677774436307
N3172FJ-2,1,100,0,9058.10852438429,47.1280823061,8138.2065549964,8.21683881548848
N3172FJ-1,1,100,0,9056.87091416185,47.716101579442,8132.68757596895,8.36855842187827
N1172FJ-2,7,101,0,9051.56574526074,47.3347782677288,8135.97114090544,8.23273764858523
N1172FJ-1,7,101,0,9048.64726712516,47.3106751023608,8125.25029822819,8.2181920929551
N2172FJ-2,4,101,0,9065.30368792337,47.2062039897051,8148.45497088285,8.12099920053895
N2172FJ-1,4,101,0,9048.2114232053,47.1416724412275,8133.49459299816,8.3607089151276
N3172FJ-2,1,101,0,9061.32979342152,46.8375454641692,8147.15553963413,8.14758970400354
N3172FJ-1,1,101,0,9060.77689117753,46.609063867416,8134.94336848514,8.74131757233324
N1172FJ-2,7,102,0,9054.30445721819,47.2085438921002,8132.00817392499,8.28152782747686
N1172FJ-1,7,102,0,9045.23714487382,47.9666212071965,8128.06138000472,8.36154465040867
N2172FJ-2,4,102,0,9066.78781288941,47.096734025201,8147.12238533496,8.29280076662603
N2172FJ-1,4,102,0,9044.42593795782,47.6068509061711,8135.62258006421,8.58361065085243
N3172FJ-2,1,102,0,9068.20323925331,47.3283630276015,8139.02932468808,8.38534597128931
N3172FJ-1,1,102,0,9051.42773513134,47.5767057059001,8139.89330141998,8.2348836202079
N1172FJ-2,7,103,0,9050.49802518918,47.5364244612763,8134.21605460254,8.35630418505428
N1172FJ-1,7,103,0,9051.41341229772,47.6557991283234,8129.61849481759,8.26643144137055
N2172FJ-2,4,103,0,9067.3561280587,46.8387562257707,8143.77162243393,8.46204801735122
N2172FJ-1,4,103,0,9050.90488431952,46.9912626715204,8139.67921778778,8.31615133207964
N3172FJ-2,1,103,0,9065.69945941809,46.7473908177062,8141.86812479723,8.25577277603588
N3172FJ-1,1,103,0,9066.85750988956,47.4966275541708,8145.89358549657,8.20261829063014
N1172FJ-2,7,104,0,9050.93676568053,47.855925409597,8137.12211047034,8.12873297625674
N1172FJ-1,7,104,0,9047.63070635544,47.7109903962858,8128.60498397534,8.6026883231223
N2172FJ-2,4,104,0,9071.03608894765,46.5676133820761,8149.02582744979,8.73911961544089
N2172FJ-1,4,104,0,9044.85014793631,46.7027923772586,8137.94158010123,8.53739390294161
N3172FJ-2,1,104,0,9062.7837137751,47.7039726910599,8142.56825305402,8.35066010254099
N3172FJ-1,1,104,0,9062.1381610225,47.3440706059629,8134.58199000363,8.66200567008184
N1172FJ-2,7,105,1,9048.99058179058,47.1893220622746,8134.90968040922,8.421086740413
N1172FJ-1,7,105,1,9050.74759499901,47.1002516311097,8126.03801263383,8.47309235188905
N2172FJ-2,4,105,0,9063.78671046671,47.1427092031145,8144.96633754395,8.29192075304644
N2172FJ-1,4,105,0,9048.84144486904,47.3583123153879,8136.19304542479,8.20195794227318
N3172FJ-2,1,105,1,9055.26798563048,47.5502722920126,8138.10617424024,8.50733302341448
N3172FJ-1,1,105,1,9061.73378581304,47.0769420413812,8138.01799245299,8.46670919325982
N2172FJ-2,4,106,0,9064.64569469991,47.4026613573596,8143.40367511724,8.30941340717241
N2172FJ-1,4,106,0,9051.92752060537,47.5518974727218,8129.01995544781,8.39960994666273
N2172FJ-2,4,107,0,9072.22027211626,47.1389356432385,8145.81680207942,8.47002238871199
N2172FJ-1,4,107,0,9054.30602131003,47.0329035726615,8133.06302164341,8.44292152080047
N2172FJ-2,4,108,0,9069.92595674635,46.4547029966832,8147.66515914811,8.48949963822635
N2172FJ-1,4,108,0,9054.08035251827,47.0779889765822,8129.87787399674,8.35992649009028
N2172FJ-2,4,109,0,9068.5422085979,47.7475839059854,8145.96248299338,8.30270285898738
N2172FJ-1,4,109,0,9048.95192488671,47.0005637333186,8137.41680706838,8.40645123540404
N1172FJ-2,8,110,1,9051.31140076078,47.6597406906667,8126.70331903781,8.37551477082046
N1172FJ-1,8,110,1,9050.02633974516,47.206542280547,8135.44675060182,8.53986340376722
N2172FJ-2,4,110,0,9069.36850843506,46.9797267928555,8146.26821740916,8.27810637106827
N2172FJ-1,4,110,0,9054.10412263004,46.4698477676561,8134.82403517089,8.60301167661233
N1172FJ-2,8,111,0,9053.73192587666,47.4590749249846,8126.8480465216,8.54143889369649
N1172FJ-1,8,111,0,9046.04191111295,47.7634254370095,8136.19238219108,8.55977908852769
N2172FJ-2,4,111,0,9068.52091296372,46.897250919754,8150.98352829949,8.36997777609814
N2172FJ-1,4,111,0,9048.0904698787,47.4205346170492,8133.35269887203,8.34160578296721
N1172FJ-2,8,112,0,9055.78906445339,47.0784840840488,8127.05875365175,8.4354524849551
N1172FJ-1,8,112,0,9052.61731854014,47.8393256000949,8133.85852004308,8.34389808909881
N2172FJ-2,4,112,0,9064.20738933981,47.2464884023853,8145.82975221853,8.37788701812957
N2172FJ-1,4,112,0,9054.78625837657,47.1082324419051,8132.33067225163,8.37401349849184
N1172FJ-2,8,113,0,9049.98641456239,47.4900142021277,8123.98959248116,8.53544602702279
N1172FJ-1,8,113,0,9052.79200926497,46.9436831696213,8137.23470065104,8.21585883535011
N2172FJ-2,4,113,0,9067.42423916791,47.6165513980501,8143.87795483438,8.43133380657893
N2172FJ-1,4,113,0,9048.02230341285,47.1616693086875,8138.58820626824,8.19023468369382
N1172FJ-2,8,114,0,9051.31529987597,46.9064377767803,8124.72799568943,8.54447220964275
N1172FJ-1,8,114,0,9049.95123785286,47.229429440513,8136.15830704262,8.59772919100028
N2172FJ-2,4,114,0,9067.04429725198,47.4682292738925,8144.50655554184,8.45677040441783
N2172FJ-1,4,114,0,9048.31103995202,47.4757207465956,8133.43274775002,8.65292621891415
